Title,Date
"김범수 “나부터 반성”… 카카오, 준법감시기구 추진",2023.10.30
"르세라핌, ‘Perfect Night’ MV 1천만뷰 돌파..리믹스 버전도 2종 발표 ‘관심↑’",2023.10.30
김범수 영장 가닥에…발목 잡힌 카카오의 ‘비욘드 코리아’ 전략,2023.10.30
"카카오, 삼성준감위 모델로 준법경영·통제 시스템 만든다",2023.10.30
"세븐틴 초동 500만장, K팝 역사상 최초..대기록 세운 미니 11집 ‘세븐틴스 헤븐’",2023.10.30
검찰에 송치된 카카오…'SM엔터 인수' 과정 혐의별 쟁점은,2023.10.30
카카오 '리스크' 공동체된 카카오뱅크,2023.10.30
"[IT이슈] 수퍼톤, 게임분야 맞춤형 음성 AI 신기술 ‘지스타’서 전격 공개 外",2023.10.30
연예인 대상 마구잡이 마약 루머… 허위사실 유포엔 민형사 대응,2023.10.30
"‘사법리스크’에 끝없는 추락…카카오, SM 지분 내놓을까",2023.10.30
[창간19년] 군대에 가도 BTS는 BTS…2023 연예계 파워피플 1위,2023.10.30
"하이브·MBC, 왜 4년 만에 화해했나…""K팝 위력 확인""",2023.10.31
구미대-구미시 하이브센터 지역 4개 기관과 업무협약 체결,2023.10.31
[지스타 2023] 2년 연속 벡스코 찾는 하이브…'게임용 AI 음성' 전시,2023.10.31
‘카카오 경영쇄신안’에 찬물 끼얹는 카카오모빌리티,2023.10.31
"[더벨][Peer Match Up/하이브 vs 카카오엔터]빅3 밸류 넘어선 하이브, 이를 위협하는 카카오엔터",2023.10.31
"""I am 기대예요""…11월에 눈여겨볼 종목은? [이재모의 기업탐방]",2023.10.31
"[한창헌의 기업단상] 카카오, 절박함에 대하여",2023.10.31
[카드뉴스] 하이브 수퍼톤이 개발한 게임 맞춤형 'AI 음성기술'에 주목하라,2023.10.31
"윤 대통령, 오늘 국회서 예산안 시정연설... 사전환담서 이재명과 대면 外 [오늘의 주요뉴스]",2023.10.31
"르세라핌, 4세대 K팝 그룹 최초 美 ‘투데이 쇼’ 출연..글로벌 활동 박차",2023.10.31
"삼성 같은 준법감시기구...카카오, 경영 쇄신 이룰까",2023.10.31
오버워치2-걸그룹 르세라핌 협업 뮤비 공개,2023.10.31
"세븐틴 미니 11집, 日 오리콘 주간 앨범 정상..해외 아티스트 통산 최다 1위",2023.10.31
"방탄소년단(BTS) 정국, 첫 솔로 앨범 ‘GOLDEN’ 전국 프리뷰 공개 ‘기대감↑’",2023.10.31
"르세라핌 ‘Perfect Night’, 스포티파이 순위 급상승..글로벌 차트 140위 진입",2023.10.31
"""시총 3위였는데, 휴지 조각될 판""…카카오 개미들 '울분'",2023.10.31
"르세라핌 ‘이프푸’, 스포티파이 1억 스트리밍 돌파..통산 5번째 기록",2023.10.31
"박진영·방시혁, 피아노 배틀…""K팝 역사에 남을 명장면""",2023.10.31
한국투자증권 카뱅 안고 JP모건 경로 따르자니 규제 골머리,2023.10.31
[뉴스속 인물]배재현 카카오 투자총괄 대표,2023.10.31
카카오의 위기 [기자들의 시선],2023.10.31
"BTS 정국, 첫 솔로 앨범 '골든' 하이라이트 메들리 영상 공개…명반 탄생 예고",2023.10.31
"[위클리오늘] 시총 3위였던 카카오, 下下下 '개미무덤'…현실화된 '오너 리스크'",2023.10.31
"카카오 김범수 구속영장 가닥…""도덕적해이 철저히 수사해야""",2023.10.31
BOSSIE 2023 | 올해 최고의 오픈소스 소프트웨어 25선,2023.10.31
"[기자수첩] 카카오뱅크, 차라리 '카카오'를 버려라",2023.10.31
[단독] “토스 앱 닫기 눌렀다가 도둑질 당한 내 정보”…‘무단수집’ 철퇴,2023.10.31
[엔터주] 시가총액 4210억원 증가...SM C&C 11.31% 상승 '눈길',2023.10.31
부산 가을밤 적시는 음악 들으며 엑스포 희망 얘기해요 [2030 엑스포 부산에서!],2023.10.31
"중증장애인이 그랜저, K8 사도 혜택 유지될까?",2023.10.31
"정국, 빌보드 '핫100' 5곡째 진입…싸이와 타이",2023.10.31
"카카오 시세조종 공모 혐의 원아시아 펀드, 자금원은 고려아연?",2023.10.31
"비트코인 현물 ETF 출시, 채굴주 실적 약화할까",2023.10.31
'유재하 음악경연대회' 첫 전야제 연다…홍이삭·재주소년,2023.10.31
"비브스튜디오스, 사우디 네옴 프로젝트 참여 기대",2023.10.31
"하이브IM '리듬하이브', 다운로드 1000만·출시 1000일 기념 이벤트 진행",2023.11.01
"하이브, 뉴진스·BTS에 세븐틴까지 '성장 중'…주가 5% '껑충'[핫종목]",2023.11.01
"SM, 하이브 티켓값 저격했는데...'19만8천원'까지 올렸다",2023.11.01
'유퀴즈' 방시혁 추정 재산 3조 8540억..하이브 시가 총액 10조↑ [별별TV],2023.11.01
‘유퀴즈’ 방시혁 “JYP 2대 주주→빅히트 설립... 혼자도 잘 할 것 같았다” 웃음,2023.11.01
국민주에서 밉상주로…카카오 ‘카오스’,2023.11.01
"하이브 가수와 게임사 협업 확대, 게임 팬 끌어들이고 메타버스 시대도 준비",2023.11.01
"방시혁이 밝힌 BTS 재계약 비화…""20여년 세월 중 가장 행복""",2023.11.01
"하이브 위버스, 구글플레이 '2023 올해를 빛낸 인기 앱' 후보에 올라",2023.11.01
K팝 중심 박진영‧방시혁 ‘유퀴즈’ 출격… 운명적 첫 만남→‘양말 대첩’ 비하인드,2023.11.01
"MBC-하이브, 4년만에 화해…“상처받았을 아티스트들에 유감”",2023.11.01
"""방시혁 추정재산=3조 8640억원..하이브 시총 10조 1839억원 규모"" (유퀴즈)[종합]",2023.11.01
"'유퀴즈' 방시혁, ""BTS 데뷔 전 빚 100억대..現 추정 재산 3조 8540억""[★밤TView]",2023.11.01
"방시혁 ""빅히트 백억대 빚에 BTS 준비 위기까지"" 고백",2023.11.01
"[겜스타그램] 엔씨소프트 '리니지2', 20주년 대규모 업데이트 外",2023.11.01
"하이브, 보합 하루만에 4% 상승…공매도 수량 2만2000주대로 늘어나",2023.11.01
"'마약 의혹 이선균·GD뿐'…힘빠진 엔터주, 다시 웃을까",2023.11.01
“20만원?” 태민·르세라핌… K팝 콘서트 티켓값 왜 오를까,2023.11.01
"'서울의 밤' 반란군에 끝까지 저항한 김성균…1979년 12월 12일 그날, 전한다",2023.11.01
"구미대 ""지역 기관들과 사회 공헌·정주여건 개선 앞장""",2023.11.01
"[BTS News] 방탄소년단 진, '최고의 하이브 남자 가수' 1위 선정..음악적 역량 입증 '실력파 보컬리스트'",2023.11.01
"[리뷰] 하이브IM '별이되어라2', 색깔 확실한 액션 RPG",2023.11.01
정국 'Seven·3D·TOO MUCH'로 3연속 美 빌보드 '핫 100' 진입...뷔 '빌보드 200' 차트 인,2023.11.01
위상 달라진 금감원 특사경…카카오 처벌 자신하는 이유는,2023.11.01
"스키즈·에스파 등 20팀↑…연말 컴백대전, 얼어붙은 주가 회복할까[SS뮤직]",2023.11.01
"방시혁 ""BTS, '형 믿고 한 번 더 가보겠다'며 재계약""",2023.11.01
"[더벨][Peer Match Up/하이브 vs 카카오엔터]조단위 넘는 매출, 수익성은 정반대",2023.11.01
"[게임 PICK] 네오위즈, 'P의 거짓' 개발자의 편지 영상 공개 外",2023.11.01
[카카오 불똥] SM 공개매수 주관사 한투증권…논란에도 차분,2023.11.01
"인터넷은행 당국 눈총에 수난시대, 카뱅 케뱅 이어 토스도 사업 위축 전망",2023.11.01
[fn★뮤직] 11月 '핫 루키' 막강 라인업…라이즈·제베원·앤팀 '3강 구도' 주목,2023.11.01
"[AP미디어동향 10월 5주] 네이버 최수연, ""제평위 약관 개선하겠다""",2023.11.01
"‘유퀴즈’ 방시혁 “옛 사명 빅히트, 박진영이 지어준 별명 ‘히트맨’에서 따와”",2023.11.01
"""서울대 차석 졸업..."" 박진영이 'BTS의 아버지' 방시혁과 대학생 때부터 이어온 남다른 인연을 공개했다(유퀴즈 온더 블럭)",2023.11.01
[게임뉴스] 스마일게이트 퓨처랩 버닝비버 티켓 예매 외 주요 소식,2023.11.01
방시혁 “BTS 美에서 ‘유명해서 유명한 전략’으로 띄워”(유퀴즈온더),2023.11.01
"[파워인터뷰] 이보형 전 전문대교협 사무총장 ""임기 동안 전문대 재정 확보에 도움 줄 수 있어 다행…라이즈서 전문대 역할 더 키우길""",2023.11.01
"티켓값 비싸다던 SM엔터테인먼트, 티켓 가격 인상…사운드 체크 뭐길래?",2023.11.01
"방시혁 ""BTS 데뷔 전 빚만 백 몇십 억…현 재산 3조 8540억"" (유퀴즈) [종합]",2023.11.01
"보이넥스트도어, 공식 팬덤명은 ‘원도어(ONEDOOR)’..로고모션 영상 공개",2023.11.01
‘BTS 뷔 활약’에 하이브 3Q 호실적…4Q는 ‘정국’ 활동에 기대,2023.11.02
"하이브, 역대 최고 3분기 실적",2023.11.02
“BTS 완전체 아닌데도 인기 미쳤네”…역대급 실적 거둔 하이브,2023.11.02
"하이브, 3분기 매출·영업익 역대 최고… “뉴진스·뷔 활약 덕분”",2023.11.02
하이브IM 신작 ‘별이되어라2’ 이렇게 바뀐다,2023.11.02
"""하이브가 하이브 했다"" 역대 최대 3분기 실적에 엔터주 투심 개선될까",2023.11.02
"하이브, 3분기 영업익 727억…전년비 20% 증가 [주목 e공시]",2023.11.02
"세븐틴, 일본 날의 肖像… '팔로우 더 시티'",2023.11.02
"하이브IM, ‘별이되어라2’ 이용자 피드백 기반 개발방향 공개",2023.11.02
"하이브IM, 신작 '별이되어라2'…개발 방향 공개",2023.11.02
JYP 박진영X하이브 방시혁 ‘유퀴즈’ 시청률 제대로 터졌다…올해 최고 기록,2023.11.02
"방시혁 하이브 의장, 졸업사진 공개…박진영과 나란히",2023.11.02
"“BTS 데뷔전 빚만 100억원대...운명이 끌고갔다"" 방시혁 하이브 의장[유퀴즈]",2023.11.02
"방시혁 재산 '조' 단위?...""JYP·하이브 합치면 14조""",2023.11.02
"[애널픽] 하이브, 호실적 덮은 BTS 리스크...내년 실적으로 증명?",2023.11.02
가세연 “유흥업소 직원들 전부 여대 방연과”···해당 대학 법적대응,2023.11.02
"방시혁 추정 자산 3조8500억, 하이브 시총 10조·JYP 4조",2023.11.02
BTS·뉴진스 음악을 게임으로…'리듬하이브' 1000만 다운 돌파,2023.11.02
"[Invest]또 역대 최대 실적 하이브, 카카오 우는 사이 SM엔터 실익 챙겼다",2023.11.02
양말 사건이 바꾼 K팝? 우리가 몰랐던 방시혁-박진영 이야기,2023.11.02
"콘진원, 북미·유럽 주요 콘텐츠 비즈니스 행사 성료",2023.11.02
"하이브, 3분기 영업이익 727억원..BTS 뷔·세븐틴·뉴진스 활약",2023.11.02
[N2 증시 풍향계] '美 증시 훈풍' 반도체주·'실적 신기록' 하이브…일제히 상승,2023.11.02
"하이브, 3분기 호실적에도 주가 하락...2024년이 문제다?",2023.11.02
[퇴근길이슈] 유아인·남현희·하이브 실적·김혜수 청룡·블랙핑크 리사,2023.11.02
"'자산 3조' 방시혁 ""BTS 재계약 행복, '형 믿고 가보겠다'고""",2023.11.02
"방시혁 재산 3조 8540억 추정…""BTS 데뷔 전 회사 빚 100억 넘어""",2023.11.02
[더벨][Peer Match Up/하이브 vs 카카오엔터]연예기획사 넘어 콘텐츠 플랫폼 지향,2023.11.02
"콘진원, 북미·유럽 비즈니스행사 성료…캠코 '희망리플레이 가족여행'[공기업오늘]",2023.11.02
"하이브, 전날 급등 이어 4% 상승…공매도 수량 7만7000주대로 늘어나",2023.11.02
"'절친' 박진영·방시혁, '같은 시각'으로 K팝 시장 바라본다",2023.11.02
"유백합, 11월 첫째주 유튜브 채널 구독자수 1위",2023.11.02
"방시혁 “헤비팬덤 소비, K팝위기”···팬들은 왜 분노할까",2023.11.02
"방시혁, 재산 3조 8540억 추정...“BTS 데뷔 전 빚 백억원대”",2023.11.02
"하이브 방시혁-JYP 박진영, '양말 한 켤레'로 대판 싸우고 결별…'K팝 역사'가 바뀌었다!",2023.11.02
"방시혁 “BTS 재계약, 인정받는 기분”, 박진영 “BTS, 조카 같은 마음”",2023.11.02
"""방시혁 재산 3조8540억 추정…1곡 美성공 시 수십억 번다""",2023.11.02
방시혁 의장 재산 3.8조원? 다시 계산해보니…[TEN이슈],2023.11.02
"KB證 ""하이브, BTS 완전체 활동 없어도 고성장세…목표가 33만원 유지""",2023.11.02
"""등골 브레이커? 티켓 브레이커!""",2023.11.02
"하이브IM, 별이되어라2 대세감 이어간다...시스템 개선 집중",2023.11.03
"하이브, 3분기 매출액 5379억 실적 신기록 재차 경신",2023.11.03
"[주가동향] 하이브, 역대 최대 3분기 실적에도 주가 3%대 약세",2023.11.03
"“하이브, 완전체 BTS 돌아온다…다양한 성장 모멘텀”",2023.11.03
"하이브, 3Q 어닝 서프라이즈…주가 저평가-NH",2023.11.03
"하이브, 내년 상반기 성장 모멘텀 집중…엔터 최선호주-하나",2023.11.03
증권가 호평에도…하이브 주가 하락,2023.11.03
"[브랜드평판] 엔터테인먼트 상장기업 2023년 11월 1위 하이브, 2위 카카오, 3위 JYP",2023.11.03
"유재석 ""JYP 박진영·하이브 방시혁과 만나..JS는 다른 길"" 선언(놀뭐)",2023.11.03
"""하이브, 내년 모멘텀도 뚜렷…실적 호조세 지속""-메리츠",2023.11.03
"하이브, 3분기 역대 최고 실적…""착실하게 레벨업""",2023.11.03
"하이브, 3분기 기준 사상 최대 실적 [연예뉴스 HOT]",2023.11.03
"하이브, 투어·앨범 호실적...미국 팝 시장 개척 기대-현대차",2023.11.03
"'아미는 건재하다' BTS 완전체 없어도…하이브, 4Q 최대실적 전망-키움",2023.11.03
"“하이브, 음원 스트리밍 매출 기여에 3Q 호실적”-한화",2023.11.03
오를 일만 남았나...하이브 4분기 실적 전망 ‘맑음’,2023.11.03
"현대차증권 ""하이브 호실적 지속 예상, 4분기 BTS 정국 포함 주력 컴백""",2023.11.03
"[더벨]하이브 ""BTS 군백기, 걱정 없다""…성장세 자신",2023.11.03
’하이브 블러드’ 실종인가,2023.11.03
"“하이브, 착실하게 레벨업…목표가 33만 원으로 하향”",2023.11.03
"하이브 주가, 3분기 호실적에도 '장중 하락'...왜?",2023.11.03
BTS 탄생 계기가 됐다는 JYP 박진영과 하이브 방시혁의 '양말사건' (영상),2023.11.03
"[하이&로우] ""하이브, 앨범 판매가 이끈 3분기…위버스 수익화는 아직""-다올투자증권",2023.11.03
"하이브, 전날 하락 이어 5% 급락…공매도 수량 7만3000주대로 줄어들어",2023.11.03
"[창간19년] 피프티피프티, '큐피드'의 몰락…가요계 최대 이슈 1위",2023.11.03
"카카오 前자회사, 시세조종 의혹 핵심 고리로",2023.11.03
“부도덕하다” 대통령 질책… 카카오 ‘준법·신뢰 위원회’ 출범,2023.11.03
[게임뉴스] 에픽게임즈 및 하이브IM 지스타 소식 외,2023.11.03
"하이브IM '별이되어라2', 빠른 피드백 반영 발표에 분위기 '전환'",2023.11.03
“한류 마지막 단계”…‘문화 용광로’ 된 K팝,2023.11.03
"'K-콘텐츠', 게임·음악 이어 교육 분야도 해외서 '쏠쏠'",2023.11.03
"혹평 〈별이되어라2〉 대표 ""과금 빼고 개선"" 출시 불투명",2023.11.03
[왓IS] 초고속 컴백 앤팀부터 ‘괴물 신인’ 라이즈·제베원까지 ‘막강 라인업’,2023.11.03
"""앞으로 삼촌?"" 뷔, 신속 호칭정리…박진영 ""아빠한테 못할 말 있으면"" 화답",2023.11.03
"세븐틴 미니 11집, 日 오리콘 주간 합산 앨범 랭킹 1위..독보적 인기 입증",2023.11.03
“시혁아 너는” 과거 박진영이 방시혁에게 처음 화내면서 꺼냈던 '이 문장',2023.11.03
방탄소년단 10년간의 여정… 내달 디즈니플러스서 다큐로,2023.11.03
"방탄소년단(BTS) 정국 컴백, 첫 솔로 앨범 ‘GOLDEN’ 발매..‘완성형 퍼포먼스’",2023.11.03
"르세라핌, 美 NBA 'LA 레이커스' 승리 요정",2023.11.03
"BTS 정국, 'GOLDEN' 발매…역대급 퍼포먼스 예고",2023.11.03
"[단독]넷마블, 하이브 지분 6% 블록딜…5300억가량 현금화",2023.11.06
하이브·MBC 4년 만 화해…“프로그램·시상식 출연 강요 없앤다”,2023.11.06
"하이브, 4년 만에 MBC TV 출연…엔하이픈 신호탄(종합)",2023.11.06
하이브와 화해한 MBC “방송·시상식 출연 강요+제한조치 근절”[공식],2023.11.06
"넷마블, 유동성 확보 위해 하이브 지분 일부 매각 결정",2023.11.06
"넷마블, 하이브 지분 6% 팔기로…""유동성 확보 차원""",2023.11.06
"MBC와 화해한 하이브, 엔하이픈부터 ‘음중’ 출연...“진심으로 환영”",2023.11.06
"넷마블, 하이브 주식 6% 블록딜...5687억원 규모",2023.11.06
"갑질 아니라더니…MBC, 4년만 하이브와 앙금 풀었다 “잘못된 관행 근절”[종합]",2023.11.06
소피아·라라·윤채…하이브 '드림: 아카데미' 피날레 10人 확정,2023.11.06
"[비즈 스톡] 하이브 주가 상승…방탄소년단(BTS) 정국ㆍ투모로우바이투게더, 'MTV EMA' 수상",2023.11.06
"엔하이픈, 18일 MBC '쇼! 음악중심' 출연 …""진심으로 환영""",2023.11.06
"넷마블, 밀려드는 차입 영수증에…하이브 지분 6% 블록딜",2023.11.06
방송·시상식 출연 강요 사라진다,2023.11.06
역대 최대 '지스타'…신작 게임 쏟아진다,2023.11.06
"“카카오 간부, 배재현과 통화내역 삭제”…증거인멸 정황",2023.11.06
"드림아카데미, 소피아·라라 직행→윤채는 마지막 티켓… 피날레 무대 10인 가려졌다",2023.11.06
"'드림아카데미', 피날레 오를 최종 10인 결정…윤채 마지막 티켓",2023.11.06
"규현 “음악 때문에” SM 떠나 안테나에 둥지, 데프콘 “난 하이브 원해”(할명수)",2023.11.06
"드림아카데미, 피날레 무대 오를 10인 결정…나영은 최종 탈락",2023.11.06
"[생활경제 이슈] GS리테일, 대한항공과 제휴 사업 추진한다 外",2023.11.06
"K팝, 글로벌 게임과 '팀플'…블리즈컨 무대 오른 르세라핌",2023.11.06
[양성희의 시시각각] 임영웅 콘서트에서 생긴 일,2023.11.06
<뉴스브릿지>K-POP 이끄는 선두그룹들…향후 전망은?,2023.11.06
11월 극장에서 뭘 볼까... '연인' 이동욱·임수정 vs '데뷔' 정동원 vs '파격' 황정민,2023.11.06
"""회사랑 관계 없어요"" 박진영 발언 이해되네",2023.11.06
"[단독] 카카오, 새벽부터 첫 비상 경영회의…홍은택 등 계열사 대표들 줄줄이",2023.11.06
빅테크 '빅2' 실적 희비…네이버 '훨훨'-카카오 '휘청',2023.11.06
제로베이스원 '멜팅 하트',2023.11.06
제로베이스원 '크러시',2023.11.06
제로베이스원 김규빈-김지웅-석매튜 '훈훈함 가득',2023.11.06
제로베이스원 장하오 '깜찍 볼하트',2023.11.06
제로베이스원 장하오 '센터 비주얼',2023.11.06
제로베이스원 장하오 '비주얼 천재',2023.11.06
제로베이스원 장하오 '섹시함 가득',2023.11.06
제로베이스원 리키 '눈빛 장인',2023.11.06
서울 '거래 가뭄'…아파트 매물 8만가구 육박,2023.11.06
제로베이스원 리키 '조각같은 외모',2023.11.06
제로베이스원 리키 '엘프의 인간화',2023.11.06
"MBC 손 내밀자, 하이브도 잡았다…K팝 시장에 어떤 일이",2023.11.07
"[특징주] 하이브, 넷마블 블록딜 여파에 4%대 하락",2023.11.07
[단독] 방시혁 “K팝에서 K를 떼야 산다…이대로면 성장 한계 명확”,2023.11.07
"방시혁 하이브 의장의 꿈, 글로벌 K-POP '영토확장'",2023.11.07
"코스피, 외인 매도에 2%대 하락‥하이브 5% 이상 ↓",2023.11.07
"[마감] 경남제약, 빈대 확산 우려에 '상한가'...하이브 '하락'",2023.11.07
"[더벨][Peer Match Up/하이브 vs 카카오엔터]게임 DNA 심은 하이브, CJ 맨이 이끄는 카엔",2023.11.07
"[오늘의 특징주] 쏘닉스, 경농, 인바이오, 켐트로닉스, 멕아이씨에스, 코스메카코리아, 에코프로, 하이브, 엘앤에프 등",2023.11.07
방시혁 하이브 의장 EY 기업가 마스터상,2023.11.07
"목에 새긴 달…'하이브 글로벌 그룹' 앤팀, 모험의 시작",2023.11.07
"""그럴 줄 알았다""…하루 만에 방전된 2차전지주 [마켓플러스]",2023.11.07
위기 극복 직접 지휘한다는 김범수 '글쎄',2023.11.07
[코스피 마감]2차전지주 급락…2440선 '털썩',2023.11.07
"황정민X정우성 '서울의 봄', 1979.12.12 작전 계획…운명이 바뀐 그날 밤",2023.11.07
"코스피, 외인 매도에 2%대 하락…외국인 삼성전자·삼성전자우·한미반도체 등 순매수",2023.11.07
"하이브, 급등 하루만에 5% 급락…22만원선 밑으로",2023.11.07
[풍문으로 들었소-⑤] 빅데이터로 본 SM 주가 조작 정황과 피해자는,2023.11.07
"""'세븐틴 동생' 보이그룹, 2024년 1분기 데뷔 확정""(공식)",2023.11.07
"[모닝픽] 한화큐셀, 美 워싱턴 D.C.에 7천 평방피트 규모 사무실 임차",2023.11.07
"[e와글] BTS 정국, 엑스박스 홍보 영상에 등장⋯ 게이머 ""엑박 BTS에디션 안나오나요?""",2023.11.07
[N2 증시 풍향계] '급등 뒤 조정' 이차전지주 하락·'코스닥 입성' 쏘닉스 상승,2023.11.07
"방탄소년단(BTS) 정국 ‘Seven’, 美 레코드산업협회 플래티넘 인증 획득 ‘인기↑’",2023.11.07
"방탄소년단 정국, 美 ‘지미 팰런쇼’ 접수..‘Standing Next to You’ 퍼포먼스 선사",2023.11.07
"방탄소년단(BTS) 정국 ‘GOLDEN’, 美·英 주요 매체 극찬 릴레이 ‘시선집중’",2023.11.07
"르세라핌 ‘Perfect Night’, 한국·일본 이어 미국 음악시장까지 접수..열풍 지속",2023.11.07
김범수 '사법 리스크'에 카카오 투자 시계도 '올스톱',2023.11.07
급등 하루만에 되돌림...매도로 돌아선 외국인·기관,2023.11.07
"""환자 마음까지 챙기는 K의료, 경쟁력 충분""",2023.11.07
"""카카오 너무 빠졌나"" 외인 매수행진",2023.11.07
"하나증권 “에스파 스트레이키즈 컴백 기대감, 에스엠 JYP엔터 YG엔터 주목”",2023.11.07
공개매수 전자화해 개미 권익 보호해야,2023.11.07
"BTS 제이홉, 軍 행사 MC 전격 취소…신원식 ""보직 외 임무 시키지 말라""",2023.11.07
"BTS 제이홉, 군 행사 차출 취소...누리꾼 “국방장관 결정 타당”",2023.11.07
[마감시황]코스피 2%대 뚝…'1일 천하'로 끝난 공매도 금지 효과,2023.11.07
대세가 된 웹툰 원작 드라마…신선한 소재·검증된 인기가 강점,2023.11.07
코스피 숨 고르기‥삼성전자 1% 가까이 하락,2023.11.07
카카오 사외이사가 금감원 제재심의위원…이해충돌 우려,2023.11.07
"EY 최우수 기업가상, 방시혁 하이브 의장 등 4명",2023.11.08
"'하이브 신예' 앤팀, 신보 프리뷰로 전세계 관심…매력 음색",2023.11.08
"하이브 드림아카데미 참가자 10人, 위버스 라이브서 전세계 팬 만난다",2023.11.08
"[컨콜] 컴투스홀딩스, 하이브 실적 첫 공개·목표 밝혀",2023.11.08
"'하이브 글로벌 그룹' &TEAM, 성장세는 계속된다...신보 미리듣기 공개",2023.11.08
"'세븐틴·TXT·뉴진스 롱런, 정국·르세라핌 약진' 하이브 군단, 美 빌보드서 '강세 붙박이'",2023.11.08
"하이브-MBC, 방송 제작환경 조성·아티스트 권익 제고 협력",2023.11.08
"경영 악화 넷마블, 보유 하이브 주식 5235억원 처분",2023.11.08
"[N-Stock] 하이브, 주가 소폭 상승…넷마블 '6% 매각' 공시",2023.11.08
"하이브, '완전체 BTS' 공백에도 실적 굳건… 전망도 '맑음'",2023.11.08
"컴투스홀딩스, 3분기 영업익 50억 ‘흑자전환’…게임 사업 성과가 견인",2023.11.08
지식산업센터 '남대구IC 신월성 더하이브'...시스템에어컨 무상제공,2023.11.08
"[SC초점] 하이브·SM·JYP·YG, 가요계 빅4 연말 왕좌 쟁탈 총력전",2023.11.08
"컴투스홀딩스 ""제노니아, 2024년 매출 목표 800억…글로벌 서비스로 달성 가능""",2023.11.08
코스피 기관 순매수도 상위 10종목(7일)...하이브-두산로보틱스-이수페타시스,2023.11.08
"외국인, 시간외거래로 5000억 대량 매수",2023.11.08
"1979.12.12 ‘서울의 봄’, 희망과 절망의 '교차'",2023.11.08
"'서울의 봄' 정우성→김성수 감독, 개봉 첫주 무대인사 확정 [공식]",2023.11.08
"세븐틴, 美 ‘빌보드 200’ 2위..미니 11집 ‘SEVENTEENTH HEAVEN’ 글로벌 인기",2023.11.08
"'재산 3조' 방시혁 ""내일 망할거 같아서 잠 잘 못 자...매일 두렵다""",2023.11.08
"르세라핌 ‘Perfect Night’, 美 빌보드 ‘버블링 언더 핫 100’ 20위..괄목할 성적",2023.11.08
"BTS 정국, ‘Standing Next to You’ 퍼포먼스 MV 공개..‘완성형 퍼포먼스’",2023.11.08
"방탄소년단 정국 ‘GOLDEN’, 日 오리콘 ‘주간 앨범 랭킹’ 정상..독보적 인기",2023.11.08
"정국, 美 빌보드 'TOO MUCH'·'3D'로 2주 연속 2곡 차트인",2023.11.08
"뉴진스 ‘Get Up’, 美 ‘빌보드 200’ 15주 연속 차트인..굳건한 인기 입증",2023.11.08
"‘유퀴즈’ 방시혁·박진영, 화제성 올킬",2023.11.08
조서윤·김정빈·이승재 'EY최우수기업가상' 영예,2023.11.08
"위버스 끌고, 디어유 밀고… 8조 규모 팬덤 판 커진다",2023.11.08
"[IT이슈] 컴투스홀딩스, 3분기 실적 발표 外",2023.11.08
"코스피, 외인 매도에 0.9%↓…외국인 크래프톤·포스코홀딩스·에코프로비엠 등 순매수",2023.11.08
"돌아왔지, 잘나가지, 물 만났지… 지스타 알고 가면 더 재밌지",2023.11.08
"[Invest]CJ ENM, 티빙·피프스시즌 손실 줄여 분기 흑자전환…자산유동화 계획에 시선",2023.11.08
['서울의 봄' SWOT 분석] 악착 같고 집요한 힘 vs '살아있는' 실화,2023.11.08
[위기의 카카오 제국 ⑤] 경영 리스크로 이어지는 ESG,2023.11.08
"카카오뱅크 ""대주주 변경돼도 영업 문제 없어…카톡과 별개 성장""",2023.11.08
"컴투스형제, 나란히 게임 사업 부문 매출 상승… 영업이익은 희비 교차",2023.11.08
"캐스팅 매니저 ""뉴진스 민지, 크면 100% 예뻐질거라 확신"" ('팝콘')",2023.11.08
외국인 수급 줄다리기…삼전 3000억 사고 포홀·에코형제 1000억 팔고,2023.11.08
"컴투스홀딩스, 3분기 흑자전환…영업익 50억",2023.11.08
"카카오뱅크 윤호영 '착한 성장' 입증에도 쓴웃음, 모기업 리스크 파장에 촉각",2023.11.08
"'219억 적자' 넷마블, 연내 흑자전환 기대감 원천은 '신작·하이브 지분 매각'",2023.11.09
"넷마블, 7분기 연속 적자…하이브 지분매각 유동성 확보 ""내년 신작출시""",2023.11.09
"‘날개 없는 추락’ 카카오, 3Q 영업익 7% 감소…홍은택 “SM엔터 논란 죄송”",2023.11.09
빌보드는 ‘하이브 천하’,2023.11.09
"하이브, 넷마블 블록딜 여진…장 초반 4%대 급락 [특징주]",2023.11.09
EY 최우수 기업가상 마스터 부문에 방시혁 하이브 의장,2023.11.09
긴 터널 끝 보이는 넷마블…“4분기 흑자전환 기대감”,2023.11.09
"“게임스컴 완성도 증명했다” 하이브IM, ‘별이되어라2: 베다의 기사들’ 선봬[지스타 2023]",2023.11.09
PC방 프랜차이즈 하이브나인 염창역점 신규 오픈,2023.11.09
"하이브, 상승 하루만에 3% 낙폭…21만원선 밑으로",2023.11.09
"'코어팬' 잡은 팬덤 플랫폼, 판 더 커진다",2023.11.09
"김프로, 11월 둘째주 유튜브 채널 구독자·조회수 1위",2023.11.09
"막 오른 ‘11월 컴백 대전’, 가요계 연말 꽉 채운다",2023.11.09
"방탄소년단 7인, 꾸밈없는 모습으로 열정적 리허설",2023.11.09
'공매도 6개월 금지' 파장은? … 레이더 곧추세운 개미들 [빅데이터로 본 재테크],2023.11.09
